Time,level,is_pump_on,is_upper_sensor_active,is_lower_sensor_active,is_overflowing,is_empty
2026-02-11 00:37:53.765549,55.0,False,False,True,False,False
2026-02-11 00:37:54.266185,52.5,False,False,True,False,False
2026-02-11 00:37:54.766716,50.0,False,False,True,False,False
2026-02-11 00:37:55.267355,47.5,False,False,True,False,False
2026-02-11 00:37:55.767782,45.0,False,False,True,False,False
2026-02-11 00:37:56.268290,42.5,False,False,True,False,False
2026-02-11 00:37:56.769025,40.0,False,False,True,False,False
2026-02-11 00:37:57.269545,37.5,False,False,True,False,False
2026-02-11 00:37:57.770205,35.0,False,False,True,False,False
2026-02-11 00:37:58.270842,32.5,False,False,True,False,False
2026-02-11 00:37:58.771416,30.0,False,False,True,False,False
2026-02-11 00:37:59.272055,27.5,False,False,True,False,False
2026-02-11 00:37:59.772530,25.0,False,False,True,False,False
2026-02-11 00:38:00.273007,22.5,False,False,False,False,False
2026-02-11 00:38:00.773660,25.0,True,False,True,False,False
2026-02-11 00:38:01.274325,27.5,True,False,True,False,False
2026-02-11 00:38:01.774751,30.0,True,False,True,False,False
2026-02-11 00:38:02.275369,32.5,True,False,True,False,False
2026-02-11 00:38:02.775977,35.0,True,False,True,False,False
2026-02-11 00:38:03.276595,37.5,True,False,True,False,False
2026-02-11 00:38:03.777271,40.0,True,False,True,False,False
2026-02-11 00:38:04.277818,42.5,True,False,True,False,False
2026-02-11 00:38:04.778339,45.0,True,False,True,False,False
2026-02-11 00:38:05.279054,47.5,True,False,True,False,False
2026-02-11 00:38:05.779729,50.0,True,False,True,False,False
2026-02-11 00:38:06.280411,52.5,True,False,True,False,False
2026-02-11 00:38:06.781019,55.0,True,False,True,False,False
2026-02-11 00:38:07.281727,57.5,True,False,True,False,False
2026-02-11 00:38:07.782314,60.0,True,False,True,False,False
2026-02-11 00:38:08.282930,62.5,True,False,True,False,False
2026-02-11 00:38:08.783577,65.0,True,False,True,False,False
2026-02-11 00:38:09.284257,67.5,True,False,True,False,False
2026-02-11 00:38:09.784895,70.0,True,False,True,False,False
2026-02-11 00:38:10.285410,72.5,True,False,True,False,False
2026-02-11 00:38:10.786073,75.0,True,True,True,False,False
2026-02-11 00:38:11.286544,72.5,False,False,True,False,False
2026-02-11 00:38:11.787019,70.0,False,False,True,False,False
2026-02-11 00:38:12.287675,67.5,False,False,True,False,False
2026-02-11 00:38:12.788348,65.0,False,False,True,False,False
2026-02-11 00:38:13.288962,62.5,False,False,True,False,False
2026-02-11 00:38:13.789538,60.0,False,False,True,False,False
2026-02-11 00:38:14.290101,57.5,False,False,True,False,False
2026-02-11 00:38:14.790648,55.0,False,False,True,False,False
2026-02-11 00:38:15.291328,52.5,False,False,True,False,False
2026-02-11 00:38:15.791886,50.0,False,False,True,False,False
2026-02-11 00:38:16.292423,47.5,False,False,True,False,False
2026-02-11 00:38:16.793078,45.0,False,False,True,False,False
2026-02-11 00:38:17.293759,42.5,False,False,True,False,False
2026-02-11 00:38:17.794170,40.0,False,False,True,False,False
2026-02-11 00:38:18.294876,37.5,False,False,True,False,False
2026-02-11 00:38:18.795516,35.0,False,False,True,False,False
2026-02-11 00:38:19.295984,32.5,False,False,True,False,False
2026-02-11 00:38:19.796680,30.0,False,False,True,False,False
2026-02-11 00:38:20.297232,27.5,False,False,True,False,False
2026-02-11 00:38:20.797860,25.0,False,False,True,False,False
2026-02-11 00:38:21.298564,22.5,False,False,False,False,False
2026-02-11 00:38:21.799224,25.0,True,False,True,False,False
2026-02-11 00:38:22.299898,27.5,True,False,True,False,False
2026-02-11 00:38:22.800399,30.0,True,False,True,False,False
2026-02-11 00:38:23.300880,32.5,True,False,True,False,False
2026-02-11 00:38:23.801551,35.0,True,False,True,False,False
2026-02-11 00:38:24.302237,37.5,True,False,True,False,False
2026-02-11 00:38:24.802896,40.0,True,False,True,False,False
2026-02-11 00:38:25.303400,42.5,True,False,True,False,False
2026-02-11 00:38:25.803962,45.0,True,False,True,False,False
2026-02-11 00:38:26.304445,47.5,True,False,True,False,False
2026-02-11 00:38:26.805119,50.0,True,False,True,False,False
2026-02-11 00:38:27.305804,52.5,True,False,True,False,False
2026-02-11 00:38:27.806426,55.0,True,False,True,False,False
2026-02-11 00:38:28.307123,57.5,True,False,True,False,False
2026-02-11 00:38:28.807648,60.0,True,False,True,False,False
2026-02-11 00:38:29.308333,62.5,True,False,True,False,False
2026-02-11 00:38:29.808827,65.0,True,False,True,False,False
2026-02-11 00:38:30.309343,67.5,True,False,True,False,False
2026-02-11 00:38:30.809941,70.0,True,False,True,False,False
2026-02-11 00:38:31.310454,72.5,True,False,True,False,False
2026-02-11 00:38:31.810984,75.0,True,True,True,False,False
2026-02-11 00:38:32.311655,72.5,False,False,True,False,False
2026-02-11 00:38:32.812328,70.0,False,False,True,False,False
2026-02-11 00:38:33.312983,67.5,False,False,True,False,False
2026-02-11 00:38:33.813451,65.0,False,False,True,False,False
2026-02-11 00:38:34.314029,62.5,False,False,True,False,False
2026-02-11 00:38:34.814475,60.0,False,False,True,False,False
2026-02-11 00:38:35.315127,57.5,False,False,True,False,False
2026-02-11 00:38:35.815650,55.0,False,False,True,False,False
2026-02-11 00:38:36.316229,52.5,False,False,True,False,False
2026-02-11 00:38:36.816871,50.0,False,False,True,False,False
2026-02-11 00:38:37.317500,47.5,False,False,True,False,False
2026-02-11 00:38:37.818135,45.0,False,False,True,False,False
2026-02-11 00:38:38.318800,42.5,False,False,True,False,False
2026-02-11 00:38:38.819460,40.0,False,False,True,False,False
2026-02-11 00:38:39.319888,37.5,False,False,True,False,False
2026-02-11 00:38:39.820548,35.0,False,False,True,False,False
2026-02-11 00:38:40.321115,32.5,False,False,True,False,False
2026-02-11 00:38:40.821768,30.0,False,False,True,False,False
2026-02-11 00:38:41.322361,27.5,False,False,True,False,False
2026-02-11 00:38:41.823040,25.0,False,False,True,False,False
2026-02-11 00:38:42.323492,22.5,False,False,False,False,False
2026-02-11 00:38:42.824101,25.0,True,False,True,False,False
2026-02-11 00:38:43.324800,27.5,True,False,True,False,False
2026-02-11 00:38:43.825225,30.0,True,False,True,False,False
2026-02-11 00:38:44.325890,32.5,True,False,True,False,False
2026-02-11 00:38:44.826368,35.0,True,False,True,False,False
2026-02-11 00:38:45.327018,37.5,True,False,True,False,False
2026-02-11 00:38:45.827704,40.0,True,False,True,False,False
2026-02-11 00:38:46.328346,42.5,True,False,True,False,False
2026-02-11 00:38:46.828749,45.0,True,False,True,False,False
2026-02-11 00:38:47.329401,47.5,True,False,True,False,False
2026-02-11 00:38:47.830070,50.0,True,False,True,False,False
2026-02-11 00:38:48.330604,52.5,True,False,True,False,False
2026-02-11 00:38:48.831282,55.0,True,False,True,False,False
2026-02-11 00:38:49.331899,57.5,True,False,True,False,False
2026-02-11 00:38:49.832317,60.0,True,False,True,False,False
2026-02-11 00:38:50.332977,62.5,True,False,True,False,False
2026-02-11 00:38:50.833411,65.0,True,False,True,False,False
2026-02-11 00:38:51.333861,67.5,True,False,True,False,False
2026-02-11 00:38:51.834419,70.0,True,False,True,False,False
2026-02-11 00:38:52.335031,72.5,True,False,True,False,False
2026-02-11 00:38:52.835709,75.0,True,True,True,False,False
2026-02-11 00:38:53.336400,72.5,False,False,True,False,False
2026-02-11 00:38:53.837033,70.0,False,False,True,False,False
2026-02-11 00:38:54.337726,67.5,False,False,True,False,False
2026-02-11 00:38:54.838383,65.0,False,False,True,False,False
2026-02-11 00:38:55.338909,62.5,False,False,True,False,False
2026-02-11 00:38:55.839549,60.0,False,False,True,False,False
2026-02-11 00:38:56.340025,57.5,False,False,True,False,False
2026-02-11 00:38:56.840695,55.0,False,False,True,False,False
2026-02-11 00:38:57.341353,52.5,False,False,True,False,False
2026-02-11 00:38:57.842022,50.0,False,False,True,False,False
2026-02-11 00:38:58.342607,47.5,False,False,True,False,False
2026-02-11 00:38:58.843140,45.0,False,False,True,False,False
2026-02-11 00:38:59.343674,42.5,False,False,True,False,False
2026-02-11 00:38:59.844269,40.0,False,False,True,False,False
2026-02-11 00:39:00.344733,37.5,False,False,True,False,False
2026-02-11 00:39:00.845361,35.0,False,False,True,False,False
2026-02-11 00:39:01.345907,32.5,False,False,True,False,False
2026-02-11 00:39:01.846336,30.0,False,False,True,False,False
2026-02-11 00:39:02.347056,27.5,False,False,True,False,False
2026-02-11 00:39:02.847643,25.0,False,False,True,False,False
2026-02-11 00:39:03.348322,22.5,False,False,False,False,False
2026-02-11 00:39:03.848835,25.0,True,False,True,False,False
2026-02-11 00:39:04.349336,27.5,True,False,True,False,False
2026-02-11 00:39:04.850003,30.0,True,False,True,False,False
2026-02-11 00:39:05.350533,32.5,True,False,True,False,False
2026-02-11 00:39:05.851112,35.0,True,False,True,False,False
2026-02-11 00:39:06.351732,37.5,True,False,True,False,False
2026-02-11 00:39:06.852356,40.0,True,False,True,False,False
2026-02-11 00:39:07.352941,42.5,True,False,True,False,False
2026-02-11 00:39:07.853574,45.0,True,False,True,False,False
2026-02-11 00:39:08.353991,47.5,True,False,True,False,False
2026-02-11 00:39:08.854392,50.0,True,False,True,False,False
2026-02-11 00:39:09.354893,52.5,True,False,True,False,False
2026-02-11 00:39:09.855588,55.0,True,False,True,False,False
2026-02-11 00:39:10.356171,57.5,True,False,True,False,False
2026-02-11 00:39:10.856593,60.0,True,False,True,False,False
2026-02-11 00:39:11.357124,62.5,True,False,True,False,False
2026-02-11 00:39:11.857537,65.0,True,False,True,False,False
2026-02-11 00:39:12.358189,67.5,True,False,True,False,False
2026-02-11 00:39:12.858737,70.0,True,False,True,False,False
2026-02-11 00:39:13.359399,72.5,True,False,True,False,False
2026-02-11 00:39:13.859867,75.0,True,True,True,False,False
2026-02-11 00:39:14.360328,72.5,False,False,True,False,False
2026-02-11 00:39:14.860999,70.0,False,False,True,False,False
2026-02-11 00:39:15.361614,67.5,False,False,True,False,False
2026-02-11 00:39:15.862016,65.0,False,False,True,False,False
2026-02-11 00:39:16.362623,62.5,False,False,True,False,False
2026-02-11 00:39:16.863318,60.0,False,False,True,False,False
2026-02-11 00:39:17.363958,57.5,False,False,True,False,False
2026-02-11 00:39:17.864569,55.0,False,False,True,False,False
2026-02-11 00:39:18.364984,52.5,False,False,True,False,False
2026-02-11 00:39:18.865579,50.0,False,False,True,False,False
2026-02-11 00:39:19.366285,47.5,False,False,True,False,False
2026-02-11 00:39:19.866996,45.0,False,False,True,False,False
2026-02-11 00:39:20.367560,42.5,False,False,True,False,False
2026-02-11 00:39:20.867997,40.0,False,False,True,False,False
2026-02-11 00:39:21.368714,37.5,False,False,True,False,False
2026-02-11 00:39:21.869380,35.0,False,False,True,False,False
2026-02-11 00:39:22.370082,32.5,False,False,True,False,False
2026-02-11 00:39:22.870619,30.0,False,False,True,False,False
2026-02-11 00:39:23.371273,27.5,False,False,True,False,False
2026-02-11 00:39:23.871726,25.0,False,False,True,False,False
2026-02-11 00:39:24.372406,22.5,False,False,False,False,False
2026-02-11 00:39:24.873000,25.0,True,False,True,False,False
2026-02-11 00:39:25.373545,27.5,True,False,True,False,False
2026-02-11 00:39:25.874208,30.0,True,False,True,False,False
2026-02-11 00:39:26.374673,32.5,True,False,True,False,False
2026-02-11 00:39:26.875319,35.0,True,False,True,False,False
2026-02-11 00:39:27.376010,37.5,True,False,True,False,False
2026-02-11 00:39:27.876660,40.0,True,False,True,False,False
2026-02-11 00:39:28.377104,42.5,True,False,True,False,False
2026-02-11 00:39:28.877752,45.0,True,False,True,False,False
2026-02-11 00:39:29.378237,47.5,True,False,True,False,False
2026-02-11 00:39:29.878710,50.0,True,False,True,False,False
2026-02-11 00:39:30.379384,52.5,True,False,True,False,False
2026-02-11 00:39:30.879961,55.0,True,False,True,False,False
2026-02-11 00:39:31.380429,57.5,True,False,True,False,False
2026-02-11 00:39:31.881121,60.0,True,False,True,False,False
2026-02-11 00:39:32.381783,62.5,True,False,True,False,False
2026-02-11 00:39:32.882213,65.0,True,False,True,False,False
2026-02-11 00:39:33.382907,67.5,True,False,True,False,False
2026-02-11 00:39:33.883606,70.0,True,False,True,False,False
2026-02-11 00:39:34.384141,72.5,True,False,True,False,False
2026-02-11 00:39:34.884820,75.0,True,True,True,False,False
2026-02-11 00:39:35.385334,72.5,False,False,True,False,False
2026-02-11 00:39:35.885894,70.0,False,False,True,False,False
2026-02-11 00:39:36.386524,67.5,False,False,True,False,False
2026-02-11 00:39:36.886942,65.0,False,False,True,False,False
2026-02-11 00:39:37.387616,62.5,False,False,True,False,False
2026-02-11 00:39:37.888253,60.0,False,False,True,False,False
2026-02-11 00:39:38.388869,57.5,False,False,True,False,False
2026-02-11 00:39:38.889515,55.0,False,False,True,False,False
2026-02-11 00:39:39.390160,52.5,False,False,True,False,False
2026-02-11 00:39:39.890723,50.0,False,False,True,False,False
2026-02-11 00:39:40.391170,47.5,False,False,True,False,False
2026-02-11 00:39:40.891842,45.0,False,False,True,False,False
2026-02-11 00:39:41.392527,42.5,False,False,True,False,False
2026-02-11 00:39:41.893188,40.0,False,False,True,False,False
2026-02-11 00:39:42.393901,37.5,False,False,True,False,False
2026-02-11 00:39:42.894330,35.0,False,False,True,False,False
2026-02-11 00:39:43.394991,32.5,False,False,True,False,False
2026-02-11 00:39:43.895456,30.0,False,False,True,False,False
2026-02-11 00:39:44.396115,27.5,False,False,True,False,False
2026-02-11 00:39:44.896827,25.0,False,False,True,False,False
2026-02-11 00:39:45.397324,22.5,False,False,False,False,False
2026-02-11 00:39:45.898005,25.0,True,False,True,False,False
2026-02-11 00:39:46.398673,27.5,True,False,True,False,False
2026-02-11 00:39:46.899306,30.0,True,False,True,False,False
2026-02-11 00:39:47.399987,32.5,True,False,True,False,False
2026-02-11 00:39:47.900565,35.0,True,False,True,False,False
2026-02-11 00:39:48.401105,37.5,True,False,True,False,False
2026-02-11 00:39:48.901721,40.0,True,False,True,False,False
2026-02-11 00:39:49.402374,42.5,True,False,True,False,False
2026-02-11 00:39:49.903041,45.0,True,False,True,False,False
2026-02-11 00:39:50.403657,47.5,True,False,True,False,False
2026-02-11 00:39:50.904234,50.0,True,False,True,False,False
2026-02-11 00:39:51.404642,52.5,True,False,True,False,False
2026-02-11 00:39:51.905132,55.0,True,False,True,False,False
2026-02-11 00:39:52.405550,57.5,True,False,True,False,False
2026-02-11 00:39:52.906223,60.0,True,False,True,False,False
2026-02-11 00:39:53.406943,62.5,True,False,True,False,False
2026-02-11 00:39:53.907639,65.0,True,False,True,False,False
2026-02-11 00:39:54.408270,67.5,True,False,True,False,False
2026-02-11 00:39:54.908853,70.0,True,False,True,False,False
2026-02-11 00:39:55.409486,72.5,True,False,True,False,False
2026-02-11 00:39:55.909975,75.0,True,True,True,False,False
2026-02-11 00:39:56.410504,72.5,False,False,True,False,False
2026-02-11 00:39:56.911182,70.0,False,False,True,False,False
2026-02-11 00:39:57.411813,67.5,False,False,True,False,False
2026-02-11 00:39:57.912490,65.0,False,False,True,False,False
2026-02-11 00:39:58.413131,62.5,False,False,True,False,False
2026-02-11 00:39:58.913799,60.0,False,False,True,False,False
2026-02-11 00:39:59.414486,57.5,False,False,True,False,False
2026-02-11 00:39:59.915136,55.0,False,False,True,False,False
2026-02-11 00:40:00.415539,52.5,False,False,True,False,False
2026-02-11 00:40:00.916225,50.0,False,False,True,False,False
2026-02-11 00:40:01.416776,47.5,False,False,True,False,False
2026-02-11 00:40:01.917209,45.0,False,False,True,False,False
2026-02-11 00:40:02.417765,42.5,False,False,True,False,False
2026-02-11 00:40:02.918183,40.0,False,False,True,False,False
2026-02-11 00:40:03.418856,37.5,False,False,True,False,False
2026-02-11 00:40:03.919546,35.0,False,False,True,False,False
2026-02-11 00:40:04.420037,32.5,False,False,True,False,False
2026-02-11 00:40:04.920493,30.0,False,False,True,False,False
2026-02-11 00:40:05.421104,27.5,False,False,True,False,False
2026-02-11 00:40:05.921543,25.0,False,False,True,False,False
2026-02-11 00:40:06.422210,22.5,False,False,False,False,False
2026-02-11 00:40:06.922838,25.0,True,False,True,False,False
2026-02-11 00:40:07.423512,27.5,True,False,True,False,False
2026-02-11 00:40:07.923938,30.0,True,False,True,False,False
2026-02-11 00:40:08.424607,32.5,True,False,True,False,False
2026-02-11 00:40:08.925098,35.0,True,False,True,False,False
2026-02-11 00:40:09.425725,37.5,True,False,True,False,False
2026-02-11 00:40:09.926229,40.0,True,False,True,False,False
2026-02-11 00:40:10.426899,42.5,True,False,True,False,False
2026-02-11 00:40:10.927657,45.0,True,False,True,False,False
2026-02-11 00:40:11.428315,47.5,True,False,True,False,False
2026-02-11 00:40:11.929006,50.0,True,False,True,False,False
2026-02-11 00:40:12.429561,52.5,True,False,True,False,False
2026-02-11 00:40:12.930135,55.0,True,False,True,False,False
2026-02-11 00:40:13.430755,57.5,True,False,True,False,False
2026-02-11 00:40:13.931264,60.0,True,False,True,False,False
2026-02-11 00:40:14.431849,62.5,True,False,True,False,False
2026-02-11 00:40:14.932319,65.0,True,False,True,False,False
2026-02-11 00:40:15.432852,67.5,True,False,True,False,False
2026-02-11 00:40:15.933552,70.0,True,False,True,False,False
2026-02-11 00:40:16.434264,72.5,True,False,True,False,False
2026-02-11 00:40:16.934934,75.0,True,True,True,False,False
2026-02-11 00:40:17.435513,72.5,False,False,True,False,False
2026-02-11 00:40:17.935964,70.0,False,False,True,False,False
2026-02-11 00:40:18.436627,67.5,False,False,True,False,False
2026-02-11 00:40:18.937125,65.0,False,False,True,False,False
2026-02-11 00:40:19.437778,62.5,False,False,True,False,False
2026-02-11 00:40:19.938361,60.0,False,False,True,False,False
2026-02-11 00:40:20.438883,57.5,False,False,True,False,False
2026-02-11 00:40:20.939453,55.0,False,False,True,False,False
2026-02-11 00:40:21.440158,52.5,False,False,True,False,False
2026-02-11 00:40:21.940829,50.0,False,False,True,False,False
2026-02-11 00:40:22.441395,47.5,False,False,True,False,False
2026-02-11 00:40:22.942074,45.0,False,False,True,False,False
2026-02-11 00:40:23.442585,42.5,False,False,True,False,False
2026-02-11 00:40:23.943342,40.0,False,False,True,False,False
2026-02-11 00:40:24.443920,37.5,False,False,True,False,False
2026-02-11 00:40:24.944468,35.0,False,False,True,False,False
2026-02-11 00:40:25.444996,32.5,False,False,True,False,False
2026-02-11 00:40:25.945503,30.0,False,False,True,False,False
2026-02-11 00:40:26.446240,27.5,False,False,True,False,False
2026-02-11 00:40:26.946832,25.0,False,False,True,False,False
2026-02-11 00:40:27.447502,22.5,False,False,False,False,False
2026-02-11 00:40:27.948191,25.0,True,False,True,False,False
2026-02-11 00:40:28.448757,27.5,True,False,True,False,False
2026-02-11 00:40:28.949331,30.0,True,False,True,False,False
2026-02-11 00:40:29.449811,32.5,True,False,True,False,False
2026-02-11 00:40:29.950402,35.0,True,False,True,False,False
2026-02-11 00:40:30.450845,37.5,True,False,True,False,False
2026-02-11 00:40:30.951432,40.0,True,False,True,False,False
2026-02-11 00:40:31.452129,42.5,True,False,True,False,False
2026-02-11 00:40:31.952555,45.0,True,False,True,False,False
2026-02-11 00:40:32.453197,47.5,True,False,True,False,False
2026-02-11 00:40:32.953812,50.0,True,False,True,False,False
2026-02-11 00:40:33.454459,52.5,True,False,True,False,False
2026-02-11 00:40:33.954917,55.0,True,False,True,False,False
2026-02-11 00:40:34.455489,57.5,True,False,True,False,False
2026-02-11 00:40:34.955931,60.0,True,False,True,False,False
2026-02-11 00:40:35.456537,62.5,True,False,True,False,False
2026-02-11 00:40:35.957189,65.0,True,False,True,False,False
2026-02-11 00:40:36.457852,67.5,True,False,True,False,False
2026-02-11 00:40:36.958527,70.0,True,False,True,False,False
2026-02-11 00:40:37.459192,72.5,True,False,True,False,False
2026-02-11 00:40:37.959639,75.0,True,True,True,False,False
2026-02-11 00:40:38.460226,72.5,False,False,True,False,False
2026-02-11 00:40:38.960836,70.0,False,False,True,False,False
2026-02-11 00:40:39.461483,67.5,False,False,True,False,False
2026-02-11 00:40:39.962179,65.0,False,False,True,False,False
2026-02-11 00:40:40.462775,62.5,False,False,True,False,False
2026-02-11 00:40:40.963350,60.0,False,False,True,False,False
2026-02-11 00:40:41.463941,57.5,False,False,True,False,False
2026-02-11 00:40:41.964374,55.0,False,False,True,False,False
2026-02-11 00:40:42.464973,52.5,False,False,True,False,False
2026-02-11 00:40:42.965652,50.0,False,False,True,False,False
2026-02-11 00:40:43.466200,47.5,False,False,True,False,False
2026-02-11 00:40:43.966936,45.0,False,False,True,False,False
2026-02-11 00:40:44.467449,42.5,False,False,True,False,False
2026-02-11 00:40:44.967997,40.0,False,False,True,False,False
2026-02-11 00:40:45.468467,37.5,False,False,True,False,False
2026-02-11 00:40:45.968977,35.0,False,False,True,False,False
2026-02-11 00:40:46.469430,32.5,False,False,True,False,False
2026-02-11 00:40:46.970148,30.0,False,False,True,False,False
2026-02-11 00:40:47.470697,27.5,False,False,True,False,False
2026-02-11 00:40:47.971245,25.0,False,False,True,False,False
2026-02-11 00:40:48.471707,22.5,False,False,False,False,False
2026-02-11 00:40:48.972323,25.0,True,False,True,False,False
2026-02-11 00:40:49.472864,27.5,True,False,True,False,False
2026-02-11 00:40:49.973492,30.0,True,False,True,False,False
2026-02-11 00:40:50.474124,32.5,True,False,True,False,False
2026-02-11 00:40:50.974533,35.0,True,False,True,False,False
2026-02-11 00:40:51.475040,37.5,True,False,True,False,False
2026-02-11 00:40:51.975770,40.0,True,False,True,False,False
2026-02-11 00:40:52.476271,42.5,True,False,True,False,False
2026-02-11 00:40:52.976913,45.0,True,False,True,False,False
2026-02-11 00:40:53.477611,47.5,True,False,True,False,False
2026-02-11 00:40:53.978055,50.0,True,False,True,False,False
2026-02-11 00:40:54.478652,52.5,True,False,True,False,False
2026-02-11 00:40:54.979297,55.0,True,False,True,False,False
2026-02-11 00:40:55.479874,57.5,True,False,True,False,False
2026-02-11 00:40:55.980529,60.0,True,False,True,False,False
2026-02-11 00:40:56.481146,62.5,True,False,True,False,False
2026-02-11 00:40:56.981660,65.0,True,False,True,False,False
2026-02-11 00:40:57.482293,67.5,True,False,True,False,False
2026-02-11 00:40:57.982943,70.0,True,False,True,False,False
2026-02-11 00:40:58.483531,72.5,True,False,True,False,False
2026-02-11 00:40:58.984098,75.0,True,True,True,False,False
2026-02-11 00:40:59.484721,72.5,False,False,True,False,False
2026-02-11 00:40:59.985226,70.0,False,False,True,False,False
2026-02-11 00:41:00.485900,67.5,False,False,True,False,False
2026-02-11 00:41:00.986624,65.0,False,False,True,False,False
2026-02-11 00:41:01.487238,62.5,False,False,True,False,False
2026-02-11 00:41:01.987779,60.0,False,False,True,False,False
2026-02-11 00:41:02.488488,57.5,False,False,True,False,False
2026-02-11 00:41:02.989184,55.0,False,False,True,False,False
2026-02-11 00:41:03.489804,52.5,False,False,True,False,False
2026-02-11 00:41:03.990392,50.0,False,False,True,False,False
2026-02-11 00:41:04.490917,47.5,False,False,True,False,False
2026-02-11 00:41:04.991516,45.0,False,False,True,False,False
2026-02-11 00:41:05.492073,42.5,False,False,True,False,False
2026-02-11 00:41:05.992527,40.0,False,False,True,False,False
2026-02-11 00:41:06.493170,37.5,False,False,True,False,False
2026-02-11 00:41:06.993837,35.0,False,False,True,False,False
2026-02-11 00:41:07.494511,32.5,False,False,True,False,False
2026-02-11 00:41:07.995167,30.0,False,False,True,False,False
2026-02-11 00:41:08.495649,27.5,False,False,True,False,False
2026-02-11 00:41:08.996353,25.0,False,False,True,False,False
2026-02-11 00:41:09.496857,22.5,False,False,False,False,False
2026-02-11 00:41:09.997529,25.0,True,False,True,False,False
2026-02-11 00:41:10.498031,27.5,True,False,True,False,False
2026-02-11 00:41:10.998507,30.0,True,False,True,False,False
2026-02-11 00:41:11.499186,32.5,True,False,True,False,False
2026-02-11 00:41:11.999610,35.0,True,False,True,False,False
2026-02-11 00:41:12.500015,37.5,True,False,True,False,False
2026-02-11 00:41:13.000700,40.0,True,False,True,False,False
2026-02-11 00:41:13.501242,42.5,True,False,True,False,False
2026-02-11 00:41:14.001917,45.0,True,False,True,False,False
2026-02-11 00:41:14.502430,47.5,True,False,True,False,False
2026-02-11 00:41:15.002963,50.0,True,False,True,False,False
2026-02-11 00:41:15.503704,52.5,True,False,True,False,False
2026-02-11 00:41:16.004377,55.0,True,False,True,False,False
2026-02-11 00:41:16.504851,57.5,True,False,True,False,False
2026-02-11 00:41:17.005485,60.0,True,False,True,False,False
2026-02-11 00:41:17.506157,62.5,True,False,True,False,False
2026-02-11 00:41:18.006651,65.0,True,False,True,False,False
2026-02-11 00:41:18.507387,67.5,True,False,True,False,False
2026-02-11 00:41:19.008077,70.0,True,False,True,False,False
2026-02-11 00:41:19.508808,72.5,True,False,True,False,False
2026-02-11 00:41:20.009312,75.0,True,True,True,False,False
2026-02-11 00:41:20.509940,72.5,False,False,True,False,False
2026-02-11 00:41:21.010427,70.0,False,False,True,False,False
2026-02-11 00:41:21.511138,67.5,False,False,True,False,False
2026-02-11 00:41:22.011566,65.0,False,False,True,False,False
2026-02-11 00:41:22.512210,62.5,False,False,True,False,False
2026-02-11 00:41:23.012853,60.0,False,False,True,False,False
2026-02-11 00:41:23.513515,57.5,False,False,True,False,False
2026-02-11 00:41:24.014074,55.0,False,False,True,False,False
2026-02-11 00:41:24.514763,52.5,False,False,True,False,False
2026-02-11 00:41:25.015335,50.0,False,False,True,False,False
2026-02-11 00:41:25.516025,47.5,False,False,True,False,False
2026-02-11 00:41:26.016722,45.0,False,False,True,False,False
2026-02-11 00:41:26.517269,42.5,False,False,True,False,False
2026-02-11 00:41:27.017713,40.0,False,False,True,False,False
2026-02-11 00:41:27.518278,37.5,False,False,True,False,False
2026-02-11 00:41:28.018969,35.0,False,False,True,False,False
2026-02-11 00:41:28.519685,32.5,False,False,True,False,False
2026-02-11 00:41:29.020368,30.0,False,False,True,False,False
2026-02-11 00:41:29.520804,27.5,False,False,True,False,False
2026-02-11 00:41:30.021471,25.0,False,False,True,False,False
2026-02-11 00:41:30.522109,22.5,False,False,False,False,False
2026-02-11 00:41:31.022721,25.0,True,False,True,False,False
2026-02-11 00:41:31.523333,27.5,True,False,True,False,False
2026-02-11 00:41:32.023892,30.0,True,False,True,False,False
2026-02-11 00:41:32.524613,32.5,True,False,True,False,False
2026-02-11 00:41:33.025113,35.0,True,False,True,False,False
2026-02-11 00:41:33.525761,37.5,True,False,True,False,False
2026-02-11 00:41:34.026254,40.0,True,False,True,False,False
2026-02-11 00:41:34.526843,42.5,True,False,True,False,False
2026-02-11 00:41:35.027308,45.0,True,False,True,False,False
2026-02-11 00:41:35.527937,47.5,True,False,True,False,False
2026-02-11 00:41:36.028638,50.0,True,False,True,False,False
2026-02-11 00:41:36.529270,52.5,True,False,True,False,False
2026-02-11 00:41:37.029975,55.0,True,False,True,False,False
2026-02-11 00:41:37.530636,57.5,True,False,True,False,False
2026-02-11 00:41:38.031288,60.0,True,False,True,False,False
2026-02-11 00:41:38.531962,62.5,True,False,True,False,False
2026-02-11 00:41:39.032680,65.0,True,False,True,False,False
2026-02-11 00:41:39.533358,67.5,True,False,True,False,False
2026-02-11 00:41:40.033957,70.0,True,False,True,False,False
2026-02-11 00:41:40.534625,72.5,True,False,True,False,False
2026-02-11 00:41:41.035171,75.0,True,True,True,False,False
2026-02-11 00:41:41.535811,72.5,False,False,True,False,False
2026-02-11 00:41:42.036312,70.0,False,False,True,False,False
2026-02-11 00:41:42.536846,67.5,False,False,True,False,False
2026-02-11 00:41:43.037400,65.0,False,False,True,False,False
2026-02-11 00:41:43.537984,62.5,False,False,True,False,False
2026-02-11 00:41:44.038649,60.0,False,False,True,False,False
2026-02-11 00:41:44.539228,57.5,False,False,True,False,False
2026-02-11 00:41:45.039678,55.0,False,False,True,False,False
2026-02-11 00:41:45.540153,52.5,False,False,True,False,False
2026-02-11 00:41:46.040739,50.0,False,False,True,False,False
